company,dt,fund,house,lines,lo_line,hi_line,balance,val_usd,net_assets,SERIES_ID,REGISTRANT_NAME,own_pps,one_price,n_houses,n_funds,spread_pct,consensus_pps,house_pps,repriced_usd,wedge_usd,wedge_bps,own_vs_consensus_pct,position_pct_of_nav
NM:BYTEDANCE,2022-03-31,S000007730,Fidelity,1,147.25,147.25,21701.0,3195472.25,7057369582.7,S000007730,Variable Insurance Products Fund III,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,3452277.184964567,-256804.93496456696,-0.36388194206816477,-7.438711355015448,0.0452785164862725
NM:BYTEDANCE,2022-03-31,S000007733,Fidelity,1,147.25,147.25,17456.0,2570396.0,2763132761.38,S000007733,Variable Insurance Products Fund III,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,2776966.5241574803,-206570.52415748034,-0.7475953636564034,-7.438711355015448,0.09302470137975777
NM:BYTEDANCE,2022-03-31,S000007755,Fidelity,1,147.25,147.25,9903.0,1458216.75,1704140983.16,S000007755,Variable Insurance Products Fund IV,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,1575406.7076496063,-117189.95764960628,-0.687677597145162,-7.438711355015448,0.08556902066259911
NM:BYTEDANCE,2022-03-31,S000024223,Fidelity,1,147.25,147.25,30246.0,4453723.5,1805596458.09,S000024223,Fidelity Central Investment Portfolios LLC,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,4811648.114669291,-357924.6146692913,-1.982306805408291,-7.438711355015448,0.24666217526319514
NM:BYTEDANCE,2022-03-31,S000039220,Fidelity,1,147.25,147.25,37932.0,5585487.0,7749420672.96,S000039220,Fidelity Contrafund,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,6034366.074377952,-448879.07437795214,-0.5792421050830584,-7.438711355015448,0.07207618783026455
NM:BYTEDANCE,2022-03-31,S000056352,Fidelity,1,147.25,147.25,117.0,17228.25,41059316.11,S000056352,Fidelity Contrafund,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,18612.80266535433,-1384.552665354331,-0.33720792174059694,-7.438711355015448,0.041959417818466925
NM:BYTEDANCE,2022-03-31,S000057289,Fidelity,1,147.25,147.25,80736.0,11888376.0,23508211558.95,S000057289,Fidelity Contrafund,147.25,True,4,30,9.410911436177605,159.08378346456692,147.25,12843788.341795275,-955412.341795275,-0.4064164300203995,-7.438711355015448,0.05057116306014304
NM:BYTEDANCE,2022-03-31,S000062358,BlackRock,1,161.10756719999998,161.10756719999998,300000.0,48332270.16,45221017241.2,S000062358,BlackRock Funds V,161.10756719999998,True,4,30,9.410911436177605,159.08378346456692,161.10756708977152,47725135.039370075,607135.1206299216,0.1342595009288673,1.2721496128383247,0.10688010378493962
NM:BYTEDANCE,2022-04-30,S000002245,BlackRock,1,153.8634630096121,153.8634630096121,312419.0,48069869.25,21995203297.06,S000002245,"BlackRock Global Allocation Fund, Inc.",153.8634630096121,True,2,21,20.140128843298278,140.96673150480603,153.8634630096121,44040685.29,4029183.960000001,1.8318466556472173,9.148776712870287,0.21854705592298518
NM:BYTEDANCE,2022-04-30,S000005322,Fidelity,1,128.07,128.07,26036.0,3334430.52,3943371897.85,S000005322,Fidelity Advisor Series VII,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,3670209.82145913,-335779.3014591299,-0.8515030034123919,-9.148776712870266,0.08455785065106322
NM:BYTEDANCE,2022-04-30,S000005436,Fidelity,1,128.07000000000002,128.07000000000002,11980.0,1534278.6,538794373.23,S000005436,Fidelity Advisor Series VIII,128.07000000000002,True,2,21,20.140128843298278,140.96673150480603,128.07,1688781.4434275762,-154502.84342757612,-2.8675660159803136,-9.148776712870244,0.284761437058484
NM:BYTEDANCE,2022-04-30,S000007093,Fidelity,1,128.07,128.07,131235.0,16807266.45,8975336406.34,S000007093,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,18499769.00903322,-1692502.5590332225,-1.8857260412408299,-9.148776712870266,0.18726057374437438
NM:BYTEDANCE,2022-04-30,S000007102,Fidelity,1,128.07,128.07,23366.0,2992483.62,1079636966.28,S000007102,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,3293828.6483412976,-301345.0283412975,-2.7911699742887905,-9.148776712870266,0.2771749869135094
NM:BYTEDANCE,2022-04-30,S000007103,Fidelity,1,128.07,128.07,14425.0,1847409.75,2486305920.24,S000007103,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,2033445.101956827,-186035.3519568271,-0.7482399910742655,-9.148776712870266,0.07430339665609903
NM:BYTEDANCE,2022-04-30,S000007108,Fidelity,1,128.07,128.07,38752.0,4962968.64,1192848910.62,S000007108,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,5462742.779274244,-499774.1392742442,-4.189752237896412,-9.148776712870266,0.4160601226034928
NM:BYTEDANCE,2022-04-30,S000007110,Fidelity,1,128.07000000000002,128.07000000000002,85253.0,10918351.71,6716481214.77,S000007110,Fidelity Investment Trust,128.07000000000002,True,2,21,20.140128843298278,140.96673150480603,128.07,12017836.76097923,-1099485.0509792287,-1.6369956467106406,-9.148776712870244,0.16256059327598207
NM:BYTEDANCE,2022-04-30,S000007191,Fidelity,1,128.07,128.07,174336.0,22327211.52,23638344424.67,S000007191,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,24575576.103621867,-2248364.583621867,-0.9511514610453753,-9.148776712870266,0.09445336407188634
NM:BYTEDANCE,2022-04-30,S000007195,Fidelity,1,128.07,128.07,293038.0,37529376.66,45046263902.15,S000007195,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,41308609.06670535,-3779232.406705357,-0.8389668929957538,-9.148776712870266,0.08331296185078019
NM:BYTEDANCE,2022-04-30,S000019397,Fidelity,1,128.07,128.07,63819.0,8173299.33,4469268617.81,S000019397,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,8996355.837905217,-823056.5079052169,-1.8415910483101041,-9.148776712870266,0.1828777822265922
NM:BYTEDANCE,2022-04-30,S000019398,Fidelity,1,128.07,128.07,577.0,73896.39,140483874.52,S000019398,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,81337.80407827308,-7441.414078273083,-0.5296988073327722,-9.148776712870266,0.05260133253904506
NM:BYTEDANCE,2022-04-30,S000023605,Fidelity,1,128.07,128.07,399541.0,51169215.87,25238014295.99,S000023605,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,56321988.87216171,-5152773.002161711,-2.041671322367236,-9.148776712870266,0.20274659991031913
NM:BYTEDANCE,2022-04-30,S000026866,Fidelity,1,128.07,128.07,172113.0,22042511.91,13540017087.04,S000026866,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,24262207.05948668,-2219695.1494866796,-1.6393591937275243,-9.148776712870266,0.16279530349410173
NM:BYTEDANCE,2022-04-30,S000042624,Fidelity,1,128.07,128.07,37119.0,4753830.33,5509144155.06,S000042624,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,5232544.106726895,-478713.776726895,-0.8689440015600414,-9.148776712870266,0.08628981555390478
NM:BYTEDANCE,2022-04-30,S000056369,Fidelity,1,128.07,128.07,687.0,87984.09,122255837.92,S000056369,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,96844.14454380174,-8860.054543801743,-0.7247142299739876,-9.148776712870266,0.07196718904955177
NM:BYTEDANCE,2022-04-30,S000056372,Fidelity,1,128.07,128.07,544.0,69670.08,83757610.56,S000056372,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,76685.90193861448,-7015.821938614477,-0.8376339644489588,-9.148776712870266,0.08318059640692788
NM:BYTEDANCE,2022-04-30,S000057284,Fidelity,1,128.07,128.07,31950.0,4091836.5,5661720832.02,S000057284,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,4503887.071578553,-412050.57157855295,-0.7277832726195027,-9.148776712870266,0.07227195796830035
NM:BYTEDANCE,2022-04-30,S000064789,Fidelity,1,128.07,128.07,638.0,81708.66,110675705.69,S000064789,Fidelity Concord Street Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,89936.77470006625,-8228.114700066246,-0.7434436174378682,-9.148776712870266,0.0738270964622209
NM:BYTEDANCE,2022-04-30,S000065698,Fidelity,1,128.07,128.07,8180.0,1047612.6,1927829674.97,S000065698,Fidelity Securities Fund,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,1153107.8637093133,-105495.26370931335,-0.5472229475405032,-9.148776712870266,0.05434155380019775
NM:BYTEDANCE,2022-04-30,S000065699,Fidelity,1,128.07,128.07,1533.0,196331.31,458211788.81,S000065699,Fidelity Investment Trust,128.07,True,2,21,20.140128843298278,140.96673150480603,128.07,216101.99939686764,-19770.689396867645,-0.43147491792415815,-9.148776712870266,0.04284728476975302
NM:BYTEDANCE,2022-05-31,S000001510,BlackRock,1,165.51597299705102,165.51597299705102,209903.0,34742299.28,5151096261.32,S000001510,BlackRock Funds,165.51597299705102,True,3,14,23.565489377048277,165.51597291360164,165.51597302055615,34742299.26248372,0.017516277730464935,3.4004951260561926e-08,5.041771444780352e-08,0.674464182331104
NM:BYTEDANCE,2022-05-31,S000002344,BlackRock,1,165.51597302055615,165.51597302055615,124391.0,20588697.4,1494076424.18,S000002344,"BlackRock Large Cap Focus Growth Fund, Inc.",165.51597302055615,True,3,14,23.565489377048277,165.51597291360164,165.51597302055615,20588697.38669582,0.013304177671670914,8.904616562016029e-08,6.46188436093098e-08,1.378021704030286
NM:BYTEDANCE,2022-05-31,S000002520,BlackRock,1,165.51597302284569,165.51597302284569,183711.0,30407104.92,3534382124.82,S000002520,"BlackRock Capital Appreciation Fund, Inc.",165.51597302284569,True,3,14,23.565489377048277,165.51597291360164,165.51597302055615,30407104.89993067,0.02006933093070984,5.6783138387256115e-08,6.600211488461127e-08,0.8603230733447811
NM:BYTEDANCE,2022-05-31,S000005111,Fidelity,1,133.95,133.95,116411.0,15593253.45,16936747740.83,S000005111,Fidelity Advisor Series I,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,19267879.92284528,-3674626.4728452824,-2.169617525793771,-19.07125479066537,0.09206757807704018
NM:BYTEDANCE,2022-05-31,S000005118,Fidelity,1,133.95,133.95,18992.0,2543978.4,6732939564.41,S000005118,Fidelity Advisor Series I,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,3143479.3575751223,-599500.9575751224,-0.8904000278630987,-19.07125479066537,0.0377840670581294
NM:BYTEDANCE,2022-05-31,S000007119,Fidelity,1,133.95,133.95,403450.0,54042127.5,45493697793.01,S000007119,Fidelity Mt Vernon Street Trust,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,66777419.27199259,-12735291.771992587,-2.7993529631151097,-19.07125479066537,0.11879036025140045
NM:BYTEDANCE,2022-05-31,S000007151,Fidelity,1,133.95,133.95,143672.0,19244864.4,41636899643.15,S000007151,Fidelity Puritan Trust,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,23780010.860442974,-4535146.460442975,-1.0892132938118715,-19.07125479066537,0.04622069502037507
NM:BYTEDANCE,2022-05-31,S000007153,Fidelity,1,133.95,133.95,145676.0,19513300.2,29736243751.74,S000007153,Fidelity Puritan Trust,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,24111704.87016183,-4598404.670161832,-1.5463972882899033,-19.07125479066537,0.06562126798162995
NM:BYTEDANCE,2022-05-31,S000007484,Fidelity,1,133.95000000000002,133.95000000000002,70707.0,9471202.65,9120666745.24,S000007484,Fidelity Select Portfolios,133.95000000000002,True,3,14,23.565489377048277,165.51597291360164,133.95,11703137.89680203,-2231935.24680203,-2.44711851572349,-19.07125479066536,0.10384331446977757
NM:BYTEDANCE,2022-05-31,S000008354,VALIC,1,165.51597291360164,165.51597291360164,49619.0,8212737.06,1006409458.29,S000008354,VALIC Co I,165.51597291360164,True,3,14,23.565489377048277,165.51597291360164,165.51597291360164,8212737.06,0.0,0.0,0.0,0.8160433104389082
NM:BYTEDANCE,2022-05-31,S000042623,Fidelity,1,133.95000000000002,133.95000000000002,4644.0,622063.8,651710321.31,S000042623,Fidelity Advisor Series I,133.95000000000002,True,3,14,23.565489377048277,165.51597291360164,133.95,768656.178210766,-146592.378210766,-2.249348727761459,-19.07125479066536,0.09545096642778227
NM:BYTEDANCE,2022-05-31,S000042626,Fidelity,1,133.95,133.95,84766.0,11354405.7,11738399926.03,S000042626,Fidelity Mt Vernon Street Trust,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,14030126.959994357,-2675721.259994358,-2.2794599577928194,-19.07125479066537,0.09672873450853817
NM:BYTEDANCE,2022-05-31,S000065696,Fidelity,1,133.95,133.95,49039.0,6568774.05,10607640779.17,S000065696,Fidelity Mt Vernon Street Trust,133.95,True,3,14,23.565489377048277,165.51597291360164,133.95,8116737.795710111,-1547963.7457101112,-1.4592912580050927,-19.07125479066537,0.06192492927267072
NM:BYTEDANCE,2022-05-31,S000065701,Fidelity,1,133.95000000000002,133.95000000000002,1863.0,249548.85,1117200042.23,S000065701,Fidelity Puritan Trust,133.95000000000002,True,3,14,23.565489377048277,165.51597291360164,133.95,308356.2575380399,-58807.40753803987,-0.5263820740702504,-19.07125479066536,0.022336988951583384
NM:BYTEDANCE,2022-07-31,S000002245,BlackRock,1,156.24727500568147,156.24727500568147,312419.0,48814617.41,20730599690.47,S000002245,"BlackRock Global Allocation Fund, Inc.",156.24727500568147,True,2,19,8.852776233580517,149.89363750284073,156.24727500568147,46829620.335,1984997.0749999955,0.9575203344997841,4.238763972033399,0.23547132325573975
NM:BYTEDANCE,2022-07-31,S000005322,Fidelity,1,143.54,143.54,26036.0,3737207.44,3830886649.92,S000005322,Fidelity Advisor Series VII,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,3902630.7460239613,-165423.3060239614,-0.43181467148712405,-4.238763972033388,0.0975546337315421
NM:BYTEDANCE,2022-07-31,S000005436,Fidelity,1,143.54,143.54,11980.0,1719609.2,502309805.32,S000005436,Fidelity Advisor Series VIII,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,1795725.777284032,-76116.57728403201,-1.515331305060657,-4.238763972033388,0.3423403608266239
NM:BYTEDANCE,2022-07-31,S000007093,Fidelity,1,143.54,143.54,131235.0,18837471.9,8395697796.17,S000007093,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,19671291.517685305,-833819.6176853068,-0.9931510613277239,-4.238763972033388,0.22437053306746452
NM:BYTEDANCE,2022-07-31,S000007102,Fidelity,1,143.54,143.54,23366.0,3353955.64,1073720994.43,S000007102,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,3502414.7338913768,-148459.09389137663,-1.3826598777663677,-4.238763972033388,0.3123675198118386
NM:BYTEDANCE,2022-07-31,S000007103,Fidelity,1,143.54,143.54,14425.0,2070564.5,2395887152.73,S000007103,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,2162215.7209784775,-91651.2209784775,-0.382535633508637,-4.238763972033388,0.08642162038561331
NM:BYTEDANCE,2022-07-31,S000007108,Fidelity,1,143.54,143.54,38752.0,5562462.08,1178224287.74,S000007108,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,5808678.240510084,-246216.16051008366,-2.0897223310712842,-4.238763972033388,0.47210553524317384
NM:BYTEDANCE,2022-07-31,S000007110,Fidelity,1,143.54,143.54,85253.0,12237215.62,6633558844.14,S000007110,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,12778882.27802968,-541666.6580296811,-0.8165551414504786,-4.238763972033388,0.1844743659854649
NM:BYTEDANCE,2022-07-31,S000007191,Fidelity,1,143.54000000000002,143.54000000000002,174336.0,25024189.44,22335460126.43,S000007191,Fidelity Securities Fund,143.54000000000002,True,2,19,8.852776233580517,149.89363750284073,143.54,26131857.187695242,-1107667.7476952411,-0.49592340673766355,-4.238763972033366,0.11203794011115253
NM:BYTEDANCE,2022-07-31,S000007195,Fidelity,1,143.54000000000002,143.54000000000002,293038.0,42062674.52,41107018124.64,S000007195,Fidelity Securities Fund,143.54000000000002,True,2,19,8.852776233580517,149.89363750284073,143.54,43924531.746557444,-1861857.226557441,-0.45292928348928896,-4.238763972033366,0.10232480106550754
NM:BYTEDANCE,2022-07-31,S000019397,Fidelity,1,143.54,143.54,63819.0,9160579.26,4348878704.99,S000019397,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,9566062.051793793,-405482.79179379344,-0.9323846887900864,-4.238763972033388,0.21064232602047395
NM:BYTEDANCE,2022-07-31,S000019398,Fidelity,1,143.54,143.54,577.0,82822.58,155911440.49,S000019398,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,86488.6288391391,-3666.0488391390973,-0.23513661522319354,-4.238763972033388,0.053121553966600774
NM:BYTEDANCE,2022-07-31,S000023605,Fidelity,1,143.54,143.54,399541.0,57350115.14,24116544133.67,S000023605,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,59888653.82152249,-2538538.6815224886,-1.0526129562561748,-4.238763972033388,0.23780403536314054
NM:BYTEDANCE,2022-07-31,S000026866,Fidelity,1,143.54,143.54,172113.0,24705100.02,13755258642.52,S000026866,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,25798643.631526425,-1093543.611526426,-0.7950003994443872,-4.238763972033388,0.17960476543590428
NM:BYTEDANCE,2022-07-31,S000042624,Fidelity,1,143.54,143.54,37119.0,5328061.26,7427055252.13,S000042624,Fidelity Securities Fund,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,5563901.9304679455,-235840.67046794575,-0.3175426362962752,-4.238763972033388,0.0717385434620534
NM:BYTEDANCE,2022-07-31,S000057284,Fidelity,1,143.54,143.54,31950.0,4586103.0,6816060301.61,S000057284,Fidelity Securities Fund,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,4789101.718215762,-202998.7182157617,-0.2978241230756307,-4.238763972033388,0.06728377973587955
NM:BYTEDANCE,2022-07-31,S000064789,Fidelity,1,143.54000000000002,143.54000000000002,638.0,91578.52,102318383.12,S000064789,Fidelity Concord Street Trust,143.54000000000002,True,2,19,8.852776233580517,149.89363750284073,143.54,95632.14072681239,-4053.6207268123835,-0.39617716809092435,-4.238763972033366,0.08950348628222146
NM:BYTEDANCE,2022-07-31,S000065698,Fidelity,1,143.54,143.54,8180.0,1174157.2,1923702827.85,S000065698,Fidelity Securities Fund,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,1226129.9547732372,-51972.75477323728,-0.2701703923330191,-4.238763972033388,0.06103630888312831
NM:BYTEDANCE,2022-07-31,S000065699,Fidelity,1,143.54,143.54,1533.0,220046.82,503176691.42,S000065699,Fidelity Investment Trust,143.54,True,2,19,8.852776233580517,149.89363750284073,143.54,229786.94629185484,-9740.126291854831,-0.1935726844653219,-4.238763972033388,0.04373152090551182
NM:BYTEDANCE,2022-08-31,S000001510,BlackRock,1,160.34972620686696,160.34972620686696,209903.0,33657888.58,4711913388.12,S000001510,BlackRock Funds,160.34972620686696,True,3,14,8.992472947519614,160.3497259114452,160.34972620039085,33657888.51799008,0.062009915709495544,1.316024098953924e-07,1.8423589320804012e-07,0.7143146702327038
NM:BYTEDANCE,2022-08-31,S000002344,BlackRock,1,160.34972618597808,160.34972618597808,124391.0,19946062.79,1343470098.24,S000002344,"BlackRock Large Cap Focus Growth Fund, Inc.",160.34972618597808,True,3,14,8.992472947519614,160.3497259114452,160.34972620039085,19946062.75585058,0.034149419516325,2.541881621411754e-07,1.7120882489507494e-07,1.4846674158308508
NM:BYTEDANCE,2022-08-31,S000002520,BlackRock,1,160.34972620039085,160.34972620039085,183711.0,29458008.55,3278389388.56,S000002520,"BlackRock Capital Appreciation Fund, Inc.",160.34972620039085,True,3,14,8.992472947519614,160.3497259114452,160.34972620039085,29458008.49691751,0.05308249220252037,1.6191637389918567e-07,1.8019714609351922e-07,0.8985512414356349
NM:BYTEDANCE,2022-08-31,S000005111,Fidelity,1,147.12,147.12,116411.0,17126386.32,16022602946.97,S000005111,Fidelity Advisor Series I,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,18666471.943077248,-1540085.6230772473,-0.9611956485313079,-8.250544761611533,0.10688891422126101
NM:BYTEDANCE,2022-08-31,S000005118,Fidelity,1,147.12,147.12,18992.0,2794103.04,6375408886.84,S000005118,Fidelity Advisor Series I,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,3045361.9945101673,-251258.95451016724,-0.39410641571368277,-8.250544761611533,0.043826256316948316
NM:BYTEDANCE,2022-08-31,S000007119,Fidelity,1,147.12,147.12,403450.0,59355564.0,43590018481.96,S000007119,Fidelity Mt Vernon Street Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,64693096.91897257,-5337532.918972567,-1.2244851240844365,-8.250544761611533,0.1361677881016836
NM:BYTEDANCE,2022-08-31,S000007151,Fidelity,1,147.12,147.12,143672.0,21137024.64,39347293334.93,S000007151,Fidelity Puritan Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,23037765.821149155,-1900741.181149155,-0.48306783517985946,-8.250544761611533,0.05371913249554044
NM:BYTEDANCE,2022-08-31,S000007153,Fidelity,1,147.12,147.12,145676.0,21431853.12,27683245050.85,S000007153,Fidelity Puritan Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,23359106.671875693,-1927253.5518756919,-0.6961805049717308,-8.250544761611533,0.0774181389523984
NM:BYTEDANCE,2022-08-31,S000007484,Fidelity,1,147.12,147.12,70707.0,10402413.84,8702168890.74,S000007484,Fidelity Select Portfolios,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,11337848.070020556,-935434.2300205566,-1.0749437775402804,-8.250544761611533,0.11953817457012626
NM:BYTEDANCE,2022-08-31,S000008354,VALIC,1,160.3497259114452,160.3497259114452,49619.0,7956393.05,942144131.53,S000008354,VALIC Co I,160.3497259114452,True,3,14,8.992472947519614,160.3497259114452,160.3497259114452,7956393.05,0.0,0.0,0.0,0.8444984990862462
NM:BYTEDANCE,2022-08-31,S000042623,Fidelity,1,147.12,147.12,4644.0,683225.28,688793916.73,S000042623,Fidelity Advisor Series I,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,744664.1271327515,-61438.847132751485,-0.8919772030570193,-8.250544761611533,0.09919153805009824
NM:BYTEDANCE,2022-08-31,S000042626,Fidelity,1,147.12,147.12,84766.0,12470773.92,11867712478.18,S000042626,Fidelity Mt Vernon Street Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,13592204.866609564,-1121430.9466095641,-0.944942800620953,-8.250544761611533,0.10508153060607753
NM:BYTEDANCE,2022-08-31,S000065696,Fidelity,1,147.12,147.12,49039.0,7214617.68,10792710298.06,S000065696,Fidelity Mt Vernon Street Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,7863390.208971362,-648772.5289713619,-0.6011210447184703,-8.250544761611533,0.06684713552717926
NM:BYTEDANCE,2022-08-31,S000065701,Fidelity,1,147.12,147.12,1863.0,274084.56,1138233614.4,S000065701,Fidelity Puritan Trust,147.12,True,3,14,8.992472947519614,160.3497259114452,147.12,298731.5393730224,-24646.97937302239,-0.2165370892337828,-8.250544761611533,0.024079816000204743
NM:BYTEDANCE,2022-10-31,S000001487,T. Rowe Price,1,176.93789998778888,176.93789998778888,303003.0,53612714.51,11293845126.629995,S000001487,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",176.93789998778888,True,3,23,12.684944570915846,158.92146098668775,176.9378999652521,48153679.44334935,5459035.066650651,4.833637264759969,11.336693539842479,0.474707364133987
NM:BYTEDANCE,2022-10-31,S000001497,T. Rowe Price,1,176.93789992928475,176.93789992928475,57979.0,10258682.5,4794502577.110001,S000001497,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",176.93789992928475,True,3,23,12.684944570915846,158.92146098668775,176.9378999652521,9214107.386547169,1044575.1134528313,2.1786934028148415,11.33669350302926,0.21396760842255427
NM:BYTEDANCE,2022-10-31,S000002245,BlackRock,1,158.92146098668775,158.92146098668775,312419.0,49650083.92,18524427767.46,S000002245,"BlackRock Global Allocation Fund, Inc.",158.92146098668775,True,3,23,12.684944570915846,158.92146098668775,158.92146098668775,49650083.92,0.0,0.0,0.0,0.2680249265632665
NM:BYTEDANCE,2022-10-31,S000005322,Fidelity,1,157.02,157.02,26036.0,4088172.72,3433443362.72,S000005322,Fidelity Advisor Series VII,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,4137679.1582494024,-49506.438249402214,-0.14418888858613016,-1.1964784207760482,0.11906917598784325
NM:BYTEDANCE,2022-10-31,S000005436,Fidelity,1,157.02,157.02,11980.0,1881099.6,368872993.61,S000005436,Fidelity Advisor Series VIII,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,1903879.1026205192,-22779.50262051914,-0.6175432470017939,-1.1964784207760482,0.5099586124726817
NM:BYTEDANCE,2022-10-31,S000007093,Fidelity,1,157.01999999999998,157.01999999999998,131235.0,20606519.7,7373138867.78,S000007093,Fidelity Investment Trust,157.01999999999998,True,3,23,12.684944570915846,158.92146098668775,157.02,20856057.932587966,-249538.23258796707,-0.33844233380497996,-1.1964784207760593,0.2794809655633745
NM:BYTEDANCE,2022-10-31,S000007102,Fidelity,1,157.01999999999998,157.01999999999998,23366.0,3668929.32,823915901.72,S000007102,Fidelity Investment Trust,157.01999999999998,True,3,23,12.684944570915846,158.92146098668775,157.02,3713358.857414946,-44429.53741494613,-0.5392484514766057,-1.1964784207760593,0.4453038607873417
NM:BYTEDANCE,2022-10-31,S000007103,Fidelity,1,157.02,157.02,14425.0,2265013.5,2102748709.08,S000007103,Fidelity Investment Trust,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,2292442.074732971,-27428.574732970912,-0.13044152453657448,-1.1964784207760482,0.10771679422364239
NM:BYTEDANCE,2022-10-31,S000007108,Fidelity,1,157.02,157.02,38752.0,6084839.04,792107989.71,S000007108,Fidelity Investment Trust,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,6158524.456156123,-73685.41615612339,-0.9302445766656195,-1.1964784207760482,0.7681830153269544
NM:BYTEDANCE,2022-10-31,S000007110,Fidelity,1,157.02,157.02,85253.0,13386426.06,5516649880.02,S000007110,Fidelity Investment Trust,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,13548531.313498091,-162105.25349809043,-0.2938472751102028,-1.1964784207760482,0.2426549871958064
NM:BYTEDANCE,2022-10-31,S000007191,Fidelity,1,157.01999999999998,157.01999999999998,174336.0,27374238.72,20148480024.47,S000007191,Fidelity Securities Fund,157.01999999999998,True,3,23,12.684944570915846,158.92146098668775,157.02,27705731.822575197,-331493.1025751978,-0.16452511662051172,-1.1964784207760593,0.1358625498635849
NM:BYTEDANCE,2022-10-31,S000007195,Fidelity,1,157.01999999999998,157.01999999999998,293038.0,46012826.76,36415852228.9,S000007195,Fidelity Securities Fund,157.01999999999998,True,3,23,12.684944570915846,158.92146098668775,157.02,46570027.084617004,-557200.3246170059,-0.1530103761171367,-1.1964784207760593,0.12635383752871157
NM:BYTEDANCE,2022-10-31,S000019397,Fidelity,1,157.02,157.02,63819.0,10020859.38,3778202424.23,S000019397,Fidelity Investment Trust,157.02,True,3,23,12.684944570915846,158.92146098668775,157.02,10142208.718709426,-121349.33870942518,-0.3211827347608466,-1.1964784207760482,0.2652282290576916
