sectors,n_sectors,n_favored,p_one_sided,median_gap_diff_pts,rank,contains_paper_core
Data/AI+Defense+Logistics+Quantum+Robotics+SaaS,6,8,0.5191984751450243,-8.913888888888893,1003,False
AI+Energy+FinTech+Robotics,4,8,0.5191984751450243,6.727777777777776,1004,False
Defense+Energy+Quantum+Robotics+SaaS+Semiconductors,6,7,0.519470592723624,-6.500000000000005,1005,False
AI+Crypto+FinTech+Logistics+Robotics+Semiconductors,6,10,0.519470592723624,6.727777777777776,1006,False
Data/AI+Defense+Energy+Quantum+SaaS,5,7,0.519470592723624,-6.727777777777776,1007,False
Crypto+Data/AI+Defense+Energy+Logistics+Robotics+SaaS+Semiconductors,8,10,0.519470592723624,-8.913888888888893,1008,False
AI+Crypto+Data/AI+FinTech+Logistics,5,10,0.519470592723624,6.500000000000005,1009,False
AI+FinTech+Quantum,3,7,0.519470592723624,8.913888888888893,1010,False
Crypto+Data/AI+Logistics+Robotics+Semiconductors,5,6,0.5200514493956989,-8.913888888888893,1011,False
AI+Defense+Energy+FinTech+Quantum+SaaS,6,11,0.5200514493956989,8.913888888888893,1012,False
AI+Data/AI+Energy+FinTech+Quantum+Robotics,6,11,0.5200514493956989,-1.7394529631164617,1013,False
Crypto+Defense+Logistics+SaaS+Semiconductors,5,6,0.5200514493956989,1.7394529631164617,1014,False
AI+Data/AI+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,12,0.5210292516843289,6.500000000000005,1015,False
AI+Crypto+Data/AI+FinTech+Robotics+SaaS+Semiconductors,7,12,0.5210292516843289,7.4368421052631515,1016,False
Crypto+Data/AI+Energy+Semiconductors,4,5,0.5210292516843289,-6.727777777777776,1017,False
AI+Crypto+Defense+Energy+FinTech+Quantum+Robotics,7,12,0.5210292516843289,6.727777777777776,1018,False
Data/AI+Logistics+SaaS+Semiconductors,4,5,0.5210292516843289,-6.727777777777776,1019,False
Defense+Logistics+Robotics+SaaS,4,5,0.5210292516843289,-6.500000000000005,1020,False
AI+Crypto+Data/AI+Energy+FinTech+Quantum+Semiconductors,7,12,0.5210292516843289,6.500000000000005,1021,False
Crypto+Defense+Energy+Robotics,4,5,0.5210292516843289,-6.500000000000005,1022,False
AI+Defense+FinTech+Logistics+Quantum+Robotics+SaaS,7,12,0.5210292516843289,6.727777777777776,1023,False
Defense+Energy+Logistics+Quantum,4,5,0.5210292516843289,-7.4368421052631515,1024,False
Crypto+Defense+Quantum,3,4,0.5225874297021113,-6.749268841394817,1025,False
Defense+Energy+SaaS,3,4,0.5225874297021113,-3.5587926509186234,1026,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum+Robotics+Semiconductors,8,13,0.5225874297021113,3.5587926509186234,1027,False
Data/AI+Energy+Robotics,3,4,0.5225874297021113,-8.913888888888893,1028,False
AI+Data/AI+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,8,13,0.5225874297021113,6.749268841394817,1029,False
AI+Crypto+Defense+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,13,0.5225874297021113,8.913888888888893,1030,False
Data/AI+Quantum,2,3,0.5251297728141975,-6.727777777777776,1031,False
Quantum+Robotics+Semiconductors,3,3,0.5251297728141975,-6.500000000000005,1032,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,9,14,0.5251297728141975,6.727777777777776,1033,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Logistics+SaaS,8,14,0.5251297728141975,6.500000000000005,1034,True
AI+Data/AI+Logistics+Robotics+SaaS,5,8,0.5383525149425668,-6.700000000000006,1035,False
AI+Crypto+Defense+Logistics+Robotics+SaaS,6,9,0.5383525149425668,-0.0861111111111148,1036,False
Crypto+Defense+FinTech+Logistics+Robotics,5,8,0.5383525149425668,0.20000000000000018,1037,False
AI+Crypto+Defense+Energy+Logistics+Quantum,6,9,0.5383525149425668,-0.20000000000000018,1038,False
AI+Crypto+Data/AI+Logistics+SaaS+Semiconductors,6,9,0.5383525149425668,-0.20000000000000018,1039,False
Data/AI+Energy+FinTech+Quantum+Robotics+Semiconductors,6,9,0.5383525149425668,-6.500000000000005,1040,False
AI+Crypto+Data/AI+Energy+Robotics,5,8,0.5383525149425668,-6.700000000000006,1041,False
AI+Energy+Logistics+Quantum+Robotics+Semiconductors,6,8,0.5383525149425668,-6.700000000000006,1042,False
AI+Crypto+Defense+Energy+SaaS,5,8,0.5383525149425668,6.500000000000005,1043,False
Crypto+Data/AI+FinTech+Logistics+Semiconductors,5,8,0.5383525149425668,0.0861111111111148,1044,False
Defense+Energy+FinTech+Quantum+SaaS+Semiconductors,6,9,0.5383525149425668,6.700000000000006,1045,False
AI+Data/AI+Energy+Logistics+Quantum,5,8,0.5383525149425668,-6.813888888888892,1046,False
Crypto+Defense+Energy+FinTech+Quantum+Robotics+Semiconductors,7,10,0.5388948344898443,0.20000000000000018,1047,False
Data/AI+Defense+FinTech+Logistics+Quantum+SaaS,6,10,0.5388948344898443,0.0861111111111148,1048,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum,6,10,0.5388948344898443,0.0861111111111148,1049,False
Data/AI+FinTech+Logistics+Robotics,4,7,0.5388948344898443,-6.500000000000005,1050,False
AI+Crypto+Data/AI+Quantum,4,7,0.5388948344898443,-0.20000000000000018,1051,False
Crypto+Data/AI+Defense+FinTech+Robotics+SaaS,6,10,0.5388948344898443,0.20000000000000018,1052,False
AI+Data/AI+Energy+Quantum+Robotics+SaaS+Semiconductors,7,10,0.5388948344898443,-6.700000000000006,1053,False
AI+Energy+Robotics+SaaS+Semiconductors,5,7,0.5388948344898443,-0.0861111111111148,1054,False
Defense+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,10,0.5388948344898443,0.20000000000000018,1055,False
AI+Crypto+Quantum+Robotics+Semiconductors,5,7,0.5388948344898443,-0.0861111111111148,1056,False
Defense+FinTech+Logistics+SaaS,4,7,0.5388948344898443,6.700000000000006,1057,False
AI+Data/AI+Energy+SaaS,4,7,0.5388948344898443,-0.20000000000000018,1058,False
Crypto+Defense+Energy+FinTech,4,7,0.5388948344898443,6.700000000000006,1059,False
AI+Crypto+Data/AI+Defense+Energy+Quantum+SaaS,7,11,0.5400522763792321,-0.20000000000000018,1060,True
Energy+FinTech+Robotics+Semiconductors,4,6,0.5400522763792321,0.20000000000000018,1061,False
AI+Crypto+Defense+Energy+Quantum+Robotics+SaaS+Semiconductors,8,11,0.5400522763792321,-0.0861111111111148,1062,False
AI+Quantum+SaaS+Semiconductors,4,6,0.5400522763792321,6.500000000000005,1063,False
Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+Robotics,7,11,0.5400522763792321,-6.500000000000005,1064,False
Data/AI+Energy+FinTech,3,6,0.5400522763792321,0.0861111111111148,1065,False
Data/AI+Defense+Energy+FinTech+Logistics+Robotics+SaaS,7,11,0.5400522763792321,-6.500000000000005,1066,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+SaaS+Semiconductors,8,12,0.5420001118777488,0.0861111111111148,1067,False
FinTech+Quantum+Semiconductors,3,5,0.5420001118777488,6.700000000000006,1068,False
AI+Energy+Logistics,3,5,0.5420001118777488,-0.20000000000000018,1069,False
AI+Crypto+Data/AI+Defense+Logistics+Quantum+Robotics+SaaS,8,12,0.5420001118777488,-6.700000000000006,1070,True
AI+Crypto,2,4,0.5451025104661601,6.500000000000005,1071,False
Data/AI+Defense+Energy+Quantum+Robotics+SaaS,6,8,0.5574179923472452,-8.913888888888893,1072,False
AI+Crypto+FinTech+Quantum+Semiconductors,5,9,0.5574179923472452,8.913888888888893,1073,False
AI+FinTech+Quantum+Robotics,4,8,0.5574179923472452,6.727777777777776,1074,False
AI+Energy+FinTech+SaaS+Semiconductors,5,9,0.5574179923472452,8.913888888888893,1075,False
Crypto+Data/AI+Defense+Energy+Quantum+SaaS+Semiconductors,7,9,0.5574179923472452,-6.727777777777776,1076,False
Crypto+Defense+Logistics+Robotics+SaaS+Semiconductors,6,7,0.5582267051025918,-6.500000000000005,1077,False
AI+FinTech+Logistics+Robotics+SaaS+Semiconductors,6,10,0.5582267051025918,6.727777777777776,1078,False
AI+Crypto+Energy+FinTech+Robotics+Semiconductors,6,10,0.5582267051025918,6.727777777777776,1079,False
AI+Data/AI+FinTech+Logistics+SaaS,5,10,0.5582267051025918,6.500000000000005,1080,False
Crypto+Data/AI+Defense+Logistics+SaaS,5,7,0.5582267051025918,-6.727777777777776,1081,False
Crypto+Defense+Energy+Logistics+Quantum+Semiconductors,6,7,0.5582267051025918,-7.4368421052631515,1082,False
AI+Energy+FinTech+Logistics+Quantum+Semiconductors,6,10,0.5582267051025918,6.500000000000005,1083,False
Crypto+Data/AI+Defense+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,10,0.5582267051025918,-8.913888888888893,1084,False
AI+Crypto+Data/AI+Energy+FinTech,5,10,0.5582267051025918,6.500000000000005,1085,False
Crypto+Data/AI+Energy+Robotics+Semiconductors,5,6,0.5599522416237596,-8.913888888888893,1086,False
Data/AI+Energy+Logistics+Quantum+Semiconductors,5,6,0.5599522416237596,-9.382309941520466,1087,False
AI+Crypto+Defense+FinTech+Logistics+SaaS,6,11,0.5599522416237596,8.913888888888893,1088,False
Defense+Energy+Logistics+Quantum+Robotics,5,6,0.5599522416237596,-9.268421052631581,1089,False
Data/AI+Logistics+Robotics+SaaS+Semiconductors,5,6,0.5599522416237596,-8.913888888888893,1090,False
Crypto+Defense+Energy+SaaS+Semiconductors,5,6,0.5599522416237596,-3.5587926509186234,1091,False
AI+Crypto+Data/AI+FinTech+Logistics+Robotics,6,11,0.5599522416237596,3.5587926509186234,1092,False
Data/AI+Energy+SaaS+Semiconductors,4,5,0.5628546750425028,-6.727777777777776,1093,False
Crypto+Defense+Quantum+Robotics,4,5,0.5628546750425028,-6.500000000000005,1094,False
Defense+Energy+Robotics+SaaS,4,5,0.5628546750425028,-6.500000000000005,1095,False
Crypto+Data/AI+Quantum+Semiconductors,4,5,0.5628546750425028,-6.727777777777776,1096,False
AI+Data/AI+Energy+FinTech+Quantum+SaaS+Semiconductors,7,12,0.5628546750425028,6.500000000000005,1097,False
AI+Defense+Energy+FinTech+Quantum+Robotics+SaaS,7,12,0.5628546750425028,6.727777777777776,1098,False
Defense+Quantum+SaaS,3,4,0.5674735878261985,-6.749268841394817,1099,False
AI+Crypto+Defense+Energy+FinTech+Quantum+SaaS+Semiconductors,8,13,0.5674735878261985,8.913888888888893,1100,False
Data/AI+Quantum+Robotics,3,4,0.5674735878261985,-8.913888888888893,1101,False
AI+Data/AI+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,13,0.5674735878261985,3.5587926509186234,1102,False
AI+Crypto+Data/AI+Energy+FinTech+Quantum+Robotics+Semiconductors,8,13,0.5674735878261985,-1.7394529631164617,1103,False
AI+Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+SaaS,8,14,0.5749920507593408,6.500000000000005,1104,True
Energy+Logistics+Semiconductors,3,3,0.5749920507593408,-7.4368421052631515,1105,False
AI+Crypto+Defense+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,14,0.5749920507593408,6.727777777777776,1106,False
Data/AI+FinTech+Logistics+SaaS+Semiconductors,5,8,0.5763513933555149,0.0861111111111148,1107,False
AI+Crypto+Data/AI+Quantum+Robotics,5,8,0.5763513933555149,-6.700000000000006,1108,False
AI+Crypto+Defense+Energy+Robotics+SaaS,6,9,0.5763513933555149,-0.0861111111111148,1109,False
Crypto+Data/AI+FinTech+Logistics+Robotics+Semiconductors,6,9,0.5763513933555149,-6.500000000000005,1110,False
Crypto+Data/AI+Energy+FinTech+Semiconductors,5,8,0.5763513933555149,0.0861111111111148,1111,False
Crypto+Defense+Energy+FinTech+Robotics,5,8,0.5763513933555149,0.20000000000000018,1112,False
AI+Crypto+Defense+Quantum+SaaS,5,8,0.5763513933555149,6.500000000000005,1113,False
AI+Crypto+Data/AI+Energy+SaaS+Semiconductors,6,9,0.5763513933555149,-0.20000000000000018,1114,False
Crypto+Defense+FinTech+Logistics+SaaS+Semiconductors,6,9,0.5763513933555149,6.700000000000006,1115,False
Defense+FinTech+Logistics+Robotics+SaaS,5,8,0.5763513933555149,0.20000000000000018,1116,False
AI+Data/AI+Energy+Robotics+SaaS,5,8,0.5763513933555149,-6.700000000000006,1117,False
AI+Defense+Energy+Logistics+Quantum+SaaS,6,9,0.5763513933555149,-0.20000000000000018,1118,False
Defense+Energy+FinTech+Logistics+Quantum,5,8,0.5763513933555149,-0.2684210526315729,1119,False
AI+Data/AI+Energy+Logistics+Quantum+Robotics,6,9,0.5763513933555149,-10.80000000000001,1120,False
AI+Crypto+Data/AI+Logistics+Robotics+SaaS+Semiconductors,7,10,0.5774208419577203,-6.700000000000006,1121,False
AI+Crypto+Data/AI+Energy+Logistics+Quantum+Semiconductors,7,10,0.5774208419577203,-6.813888888888892,1122,False
AI+Quantum+Robotics+SaaS+Semiconductors,5,7,0.5774208419577203,-0.0861111111111148,1123,False
AI+Data/AI+Quantum+SaaS,4,7,0.5774208419577203,-0.20000000000000018,1124,False
Data/AI+Energy+FinTech+Robotics,4,7,0.5774208419577203,-6.500000000000005,1125,False
Crypto+Defense+FinTech+Quantum,4,7,0.5774208419577203,6.700000000000006,1126,False
AI+Crypto+Energy+Logistics+Semiconductors,5,7,0.5774208419577203,-0.20000000000000018,1127,False
Data/AI+Defense+Energy+FinTech+Quantum+SaaS,6,10,0.5774208419577203,0.0861111111111148,1128,False
Defense+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,10,0.5774208419577203,0.20000000000000018,1129,False
AI+Crypto+Defense+Energy+Logistics+Quantum+Robotics,7,10,0.5774208419577203,-6.700000000000006,1130,False
Defense+Energy+FinTech+SaaS,4,7,0.5774208419577203,6.700000000000006,1131,False
Data/AI+FinTech+Quantum,3,6,0.5797018671454908,0.0861111111111148,1132,False
AI+Energy+Logistics+Robotics,4,6,0.5797018671454908,-6.700000000000006,1133,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum+Robotics,7,11,0.5797018671454908,-6.500000000000005,1134,False
FinTech+Quantum+Robotics+Semiconductors,4,6,0.5797018671454908,0.20000000000000018,1135,False
Data/AI+Defense+FinTech+Logistics+Quantum+Robotics+SaaS,7,11,0.5797018671454908,-6.500000000000005,1136,False
AI+Crypto+Data/AI+Defense+Energy+Quantum+Robotics+SaaS,8,12,0.5835360008129372,-6.700000000000006,1137,True
Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,12,0.5835360008129372,0.0861111111111148,1138,False
AI+Logistics+Quantum,3,5,0.5835360008129372,-0.20000000000000018,1139,False
AI+Crypto+Robotics,3,5,0.5835360008129372,-0.0861111111111148,1140,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Robotics+SaaS,9,15,0.5885217224405682,-1.2428571428571464,1141,True
Crypto+Semiconductors,2,2,0.5885217224405682,-5.574999999999995,1142,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,9,13,0.589630385162051,-6.500000000000005,1143,False
AI+SaaS,2,4,0.589630385162051,6.500000000000005,1144,False
AI+Energy+FinTech+Logistics,4,8,0.5951101146782638,6.500000000000005,1145,False
Crypto+Data/AI+Defense+Logistics+Robotics+SaaS,6,8,0.5951101146782638,-8.913888888888893,1146,False
Crypto+Defense+Energy+Logistics+Quantum+Robotics+Semiconductors,7,8,0.5951101146782638,-9.268421052631581,1147,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum,6,8,0.5951101146782638,-9.382309941520466,1148,False
AI+FinTech+Quantum+SaaS+Semiconductors,5,9,0.5951101146782638,8.913888888888893,1149,False
AI+Energy+FinTech+Robotics+SaaS+Semiconductors,6,10,0.596432859077451,6.727777777777776,1150,False
Crypto+Data/AI+Defense+Energy+Quantum+Robotics+SaaS+Semiconductors,8,10,0.596432859077451,-8.913888888888893,1151,False
AI+Crypto+FinTech,3,7,0.596432859077451,8.913888888888893,1152,False
Crypto+Data/AI+Defense+Energy+SaaS,5,7,0.596432859077451,-6.727777777777776,1153,False
AI+Crypto+Data/AI+FinTech+Quantum,5,10,0.596432859077451,6.500000000000005,1154,False
AI+Crypto+FinTech+Quantum+Robotics+Semiconductors,6,10,0.596432859077451,6.727777777777776,1155,False
Crypto+Defense+Energy+Robotics+SaaS+Semiconductors,6,7,0.596432859077451,-6.500000000000005,1156,False
AI+Data/AI+Energy+FinTech+SaaS,5,10,0.596432859077451,6.500000000000005,1157,False
Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,6,7,0.596432859077451,-7.4368421052631515,1158,False
Data/AI+Energy+Logistics+Quantum+Robotics+Semiconductors,6,7,0.596432859077451,-9.027777777777779,1159,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum,6,11,0.5992528049913032,-2.2078740157480348,1160,False
Crypto+Defense+Quantum+SaaS+Semiconductors,5,6,0.5992528049913032,-6.749268841394817,1161,False
Crypto+Data/AI+Quantum+Robotics+Semiconductors,5,6,0.5992528049913032,-8.913888888888893,1162,False
Data/AI+Energy+Robotics+SaaS+Semiconductors,5,6,0.5992528049913032,-8.913888888888893,1163,False
AI+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,7,11,0.5992528049913032,-2.0939851268591494,1164,False
AI+Data/AI+FinTech+Logistics+Robotics+SaaS,6,11,0.5992528049913032,3.5587926509186234,1165,False
AI+Crypto+Data/AI+Energy+FinTech+Robotics,6,11,0.5992528049913032,-1.7394529631164617,1166,False
AI+Crypto+Defense+Energy+FinTech+SaaS,6,11,0.5992528049913032,8.913888888888893,1167,False
FinTech,1,3,0.5995300391913817,6.700000000000006,1168,False
AI+Crypto+Data/AI+FinTech+Logistics+SaaS+Semiconductors,7,12,0.6039885798765798,6.500000000000005,1169,False
Data/AI+Quantum+SaaS+Semiconductors,4,5,0.6039885798765798,-6.727777777777776,1170,False
Defense+Quantum+Robotics+SaaS,4,5,0.6039885798765798,-6.500000000000005,1171,False
Crypto+Defense+Energy+Logistics,4,5,0.6039885798765798,-7.4368421052631515,1172,False
AI+Crypto+Defense+FinTech+Logistics+Robotics+SaaS,7,12,0.6039885798765798,6.727777777777776,1173,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Quantum,7,12,0.6039885798765798,6.500000000000005,1174,False
Energy+Logistics+Robotics+Semiconductors,4,4,0.6115046651241095,-9.268421052631581,1175,False
Data/AI+Energy+Logistics,3,4,0.6115046651241095,-9.382309941520466,1176,False
AI+Data/AI+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,8,13,0.6115046651241095,-1.7394529631164617,1177,False
Data/AI+Energy+FinTech+SaaS+Semiconductors,5,8,0.6136527509554566,0.0861111111111148,1178,False
Crypto+Data/AI+FinTech+Quantum+Semiconductors,5,8,0.6136527509554566,0.0861111111111148,1179,False
Crypto+Defense+FinTech+Quantum+Robotics,5,8,0.6136527509554566,0.20000000000000018,1180,False
AI+Data/AI+Quantum+Robotics+SaaS,5,8,0.6136527509554566,-6.700000000000006,1181,False
AI+Crypto+Data/AI+Quantum+SaaS+Semiconductors,6,9,0.6136527509554566,-0.20000000000000018,1182,False
Defense+Energy+FinTech+Robotics+SaaS,5,8,0.6136527509554566,0.20000000000000018,1183,False
Defense+Energy+FinTech+Logistics+Quantum+Robotics,6,9,0.6136527509554566,-6.500000000000005,1184,False
Crypto+Defense+Energy+FinTech+SaaS+Semiconductors,6,9,0.6136527509554566,6.700000000000006,1185,False
Data/AI+FinTech+Logistics+Robotics+SaaS+Semiconductors,6,9,0.6136527509554566,-6.500000000000005,1186,False
Data/AI+Energy+FinTech+Logistics+Quantum+Semiconductors,6,9,0.6136527509554566,-6.727777777777776,1187,False
AI+Crypto+Defense+Quantum+Robotics+SaaS,6,9,0.6136527509554566,-0.0861111111111148,1188,False
AI+Crypto+Energy+Logistics+Robotics+Semiconductors,6,8,0.6136527509554566,-6.700000000000006,1189,False
Crypto+Data/AI+Energy+FinTech+Robotics+Semiconductors,6,9,0.6136527509554566,-6.500000000000005,1190,False
AI+Crypto+Data/AI+Energy+Logistics,5,8,0.6136527509554566,-6.813888888888892,1191,False
AI+Crypto+Data/AI+Energy+Robotics+SaaS+Semiconductors,7,10,0.6152196546125691,-6.700000000000006,1192,False
Crypto+Defense+FinTech+Logistics+Robotics+SaaS+Semiconductors,7,10,0.6152196546125691,0.20000000000000018,1193,False
AI+Crypto+Logistics+Quantum+Semiconductors,5,7,0.6152196546125691,-0.20000000000000018,1194,False
AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS,7,10,0.6152196546125691,-6.700000000000006,1195,False
AI+Energy+Logistics+SaaS+Semiconductors,5,7,0.6152196546125691,-0.20000000000000018,1196,False
Data/AI+FinTech+Quantum+Robotics,4,7,0.6152196546125691,-6.500000000000005,1197,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum+Semiconductors,7,10,0.6152196546125691,-0.2684210526315729,1198,False
AI+Data/AI+Energy+Logistics+Quantum+SaaS+Semiconductors,7,10,0.6152196546125691,-6.813888888888892,1199,False
Defense+FinTech+Quantum+SaaS,4,7,0.6152196546125691,6.700000000000006,1200,False
Crypto+Data/AI+Defense+FinTech+Logistics+SaaS,6,10,0.6152196546125691,0.0861111111111148,1201,False
AI+Logistics+Quantum+Robotics,4,6,0.6185581917820276,-6.700000000000006,1202,False
AI+Crypto+Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,8,11,0.6185581917820276,-0.20000000000000018,1203,False
Energy+FinTech+Logistics+Semiconductors,4,6,0.6185581917820276,-0.2684210526315729,1204,False
AI+Crypto+Data/AI+Energy+Logistics+Quantum+Robotics+Semiconductors,8,11,0.6185581917820276,-10.80000000000001,1205,False
Data/AI+Defense+Energy+FinTech+Quantum+Robotics+SaaS,7,11,0.6185581917820276,-6.500000000000005,1206,False
AI+Crypto+SaaS+Semiconductors,4,6,0.6185581917820276,6.500000000000005,1207,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Quantum+SaaS,8,14,0.6236812673480757,6.500000000000005,1208,True
AI+Crypto+Defense+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,9,14,0.6236812673480757,6.727777777777776,1209,False
Crypto+Robotics+Semiconductors,3,3,0.6236812673480757,-6.500000000000005,1210,False
Logistics+Quantum+Semiconductors,3,3,0.6236812673480757,-7.4368421052631515,1211,False
Crypto+Data/AI,2,3,0.6236812673480757,-6.727777777777776,1212,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum+SaaS+Semiconductors,8,12,0.6241587801714785,0.0861111111111148,1213,False
AI+Robotics+SaaS,3,5,0.6241587801714785,-0.0861111111111148,1214,False
Crypto+FinTech+Semiconductors,3,5,0.6241587801714785,6.700000000000006,1215,False
AI+Energy+Quantum,3,5,0.6241587801714785,-0.20000000000000018,1216,False
Crypto+Data/AI+Defense+Energy+Robotics+SaaS,6,8,0.6319393682900127,-8.913888888888893,1217,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics,7,9,0.6319393682900127,-9.027777777777779,1218,False
Data/AI+Defense+Energy+Logistics+Quantum+SaaS,6,8,0.6319393682900127,-9.382309941520466,1219,False
AI+FinTech+Logistics+Quantum,4,8,0.6319393682900127,6.500000000000005,1220,False
Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,8,0.6319393682900127,-9.268421052631581,1221,False
AI+Energy+FinTech+Logistics+Robotics,5,9,0.6319393682900127,-2.0939851268591494,1222,False
AI+Crypto+FinTech+Robotics,4,8,0.6319393682900127,6.727777777777776,1223,False
FinTech+Robotics,2,4,0.6330308587478295,0.20000000000000018,1224,False
Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,13,0.6330308587478295,-6.500000000000005,1225,False
Crypto+Defense+Quantum+Robotics+SaaS+Semiconductors,6,7,0.6337397032667605,-6.500000000000005,1226,False
AI+Data/AI+FinTech+Quantum+SaaS,5,10,0.6337397032667605,6.500000000000005,1227,False
AI+Crypto+Energy+FinTech+Logistics+Semiconductors,6,10,0.6337397032667605,6.500000000000005,1228,False
Crypto+Data/AI+Defense+Quantum+SaaS,5,7,0.6337397032667605,-6.727777777777776,1229,False
AI+FinTech+Quantum+Robotics+SaaS+Semiconductors,6,10,0.6337397032667605,6.727777777777776,1230,False
AI+FinTech+SaaS,3,7,0.6337397032667605,8.913888888888893,1231,False
AI+Data/AI+Energy+FinTech+Robotics+SaaS,6,11,0.6375729847848154,-1.7394529631164617,1232,False
AI+Crypto+Defense+FinTech+Quantum+SaaS,6,11,0.6375729847848154,8.913888888888893,1233,False
Crypto+Defense+Energy+Logistics+Robotics,5,6,0.6375729847848154,-9.268421052631581,1234,False
AI+Crypto+Data/AI+FinTech+Quantum+Robotics,6,11,0.6375729847848154,-1.7394529631164617,1235,False
Crypto+Data/AI+Energy+Logistics+Semiconductors,5,6,0.6375729847848154,-9.382309941520466,1236,False
Data/AI+Quantum+Robotics+SaaS+Semiconductors,5,6,0.6375729847848154,-8.913888888888893,1237,False
AI+Crypto+Defense+Energy+FinTech+Robotics+SaaS,7,12,0.6439952674326175,6.727777777777776,1238,False
Defense+Energy+Logistics+SaaS,4,5,0.6439952674326175,-7.4368421052631515,1239,False
AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS,7,12,0.6439952674326175,6.500000000000005,1240,False
Data/AI+Energy+Logistics+Robotics,4,5,0.6439952674326175,-9.027777777777779,1241,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics,7,12,0.6439952674326175,-10.715748031496076,1242,False
AI+Crypto+Data/AI+Energy+FinTech+SaaS+Semiconductors,7,12,0.6439952674326175,6.500000000000005,1243,False
Crypto+Defense+Logistics+Quantum,4,5,0.6439952674326175,-7.4368421052631515,1244,False
SaaS+Semiconductors,2,2,0.6453910063782577,-7.854545454545451,1245,False
AI+Crypto+Data/AI+Defense+FinTech+Logistics+Quantum+Robotics+SaaS,9,15,0.6453910063782577,-4.43333333333334,1246,True
Crypto+Defense+Energy+FinTech+Logistics,5,8,0.6499317610966596,-0.2684210526315729,1247,False
AI+Energy+Logistics+Robotics+SaaS+Semiconductors,6,8,0.6499317610966596,-6.700000000000006,1248,False
AI+Crypto+Logistics+Quantum+Robotics+Semiconductors,6,8,0.6499317610966596,-6.700000000000006,1249,False
Crypto+Data/AI+FinTech+Quantum+Robotics+Semiconductors,6,9,0.6499317610966596,-6.500000000000005,1250,False
Data/AI+FinTech+Quantum+SaaS+Semiconductors,5,8,0.6499317610966596,0.0861111111111148,1251,False
AI+Crypto+Data/AI+Logistics+Quantum,5,8,0.6499317610966596,-6.813888888888892,1252,False
Data/AI+Energy+FinTech+Robotics+SaaS+Semiconductors,6,9,0.6499317610966596,-6.500000000000005,1253,False
Crypto+Defense+FinTech+Quantum+SaaS+Semiconductors,6,9,0.6499317610966596,6.700000000000006,1254,False
Defense+FinTech+Quantum+Robotics+SaaS,5,8,0.6499317610966596,0.20000000000000018,1255,False
AI+Crypto+Data/AI+Energy+Logistics+Robotics,6,9,0.6499317610966596,-10.80000000000001,1256,False
AI+Crypto+Defense+Energy+Logistics+SaaS,6,9,0.6499317610966596,-0.20000000000000018,1257,False
AI+Data/AI+Energy+Logistics+SaaS,5,8,0.6499317610966596,-6.813888888888892,1258,False
Crypto+Defense+Energy+FinTech+Robotics+SaaS+Semiconductors,7,10,0.6519533303451239,0.20000000000000018,1259,False
Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,7,10,0.6519533303451239,-8.913888888888893,1260,False
Crypto+Data/AI+Defense+Energy+FinTech+SaaS,6,10,0.6519533303451239,0.0861111111111148,1261,False
